song_id,day,total_streams,unique_listeners,repeat_listeners,skips,completions,saves,shares,playlist_adds,repeat_rate,skip_rate,completion_rate,save_rate,share_rate,playlist_add_rate,previous_streams,stream_growth,previous_growth,growth_acceleration
S01133,2026-01-02,692486,507303,145378,180833,488123,45052,16785,29109,0.28657035341797704,0.26113596520362864,0.7048850085055871,0.08880688661411425,0.03308673514645094,0.05737990904843851,650240.0,0.0649698572834645,0.0,0.0649698572834645
S01133,2026-01-03,620048,457286,147144,167446,430441,41139,15053,25587,0.3217767436571424,0.27005328619719765,0.6942059324439398,0.08996339271265685,0.03291813001054045,0.055954041890632994,692486.0,-0.10460572488108066,0.0649698572834645,-0.16957558216454516
S01133,2026-01-04,626997,429234,140599,162775,432588,39954,14376,24164,0.3275579287754465,0.25961049255419083,0.6899363154847631,0.09308209508100476,0.03349222102629335,0.05629563361709464,620048.0,0.011207196862178304,-0.10460572488108066,0.11581292174325897
S01133,2026-01-05,616134,471404,114734,162569,429705,43457,14487,29409,0.24338783718424112,0.2638533176224652,0.6974213401630165,0.0921863200142553,0.03073160176833459,0.0623859789055672,626997.0,-0.017325441748525128,0.011207196862178304,-0.02853263861070343
S01133,2026-01-06,631812,453390,116888,155979,437412,43568,15982,26711,0.25780895035179424,0.24687565288408578,0.6923135363051034,0.09609387061911379,0.03525000551401663,0.0589139592845012,616134.0,0.025445763421593437,-0.017325441748525128,0.042771205170118565
S01133,2026-01-07,607418,449033,136945,153148,427096,40488,14989,24475,0.3049775851663463,0.25212950554642766,0.7031335916946814,0.09016709239632723,0.033380620132596045,0.054506016261611064,631812.0,-0.038609586395953244,0.025445763421593437,-0.06405534981754668
S01133,2026-01-08,666209,512883,139639,167871,465454,49147,17545,31488,0.2722628747687094,0.2519794839157081,0.698660630522854,0.09582497372695137,0.03420858168432177,0.06139411912658443,607418.0,0.09678837308081101,-0.038609586395953244,0.13539795947676425
S01133,2026-01-09,585326,425934,120060,148447,405213,39440,14525,26275,0.2818746566369438,0.2536142252351681,0.6922860081390542,0.09259650556189457,0.034101527466696716,0.061687961045608,666209.0,-0.12140784648661307,0.09678837308081101,-0.21819621956742408
S01133,2026-01-10,587536,441271,109647,149420,406473,40151,14675,25042,0.2484799590274457,0.25431633125459546,0.6918265433947878,0.09098943732989478,0.03325620763657707,0.05674970709609288,585326.0,0.0037756737271195107,-0.12140784648661307,0.12518352021373258
S01133,2026-01-11,581760,416884,111322,150027,407360,38346,13989,24722,0.2670335153184099,0.25788469471947195,0.7002200220022002,0.09198242196870113,0.033556097139731914,0.05930186814557527,587536.0,-0.009830886958416163,0.0037756737271195107,-0.013606560685535674
S01133,2026-01-12,646845,491183,144681,165324,445805,43330,16311,30012,0.29455620410315503,0.2555851865593767,0.6891991126158508,0.08821559378072938,0.03320758250998101,0.06110146320210594,581760.0,0.11187603135313529,-0.009830886958416163,0.12170691831155145
S01133,2026-01-13,632758,438627,138106,163675,441986,38609,15133,26637,0.31485977835381773,0.2586691910651466,0.6985071701977691,0.0880223971620534,0.03450084012156114,0.06072813575087717,646845.0,-0.021778014825808323,0.11187603135313529,-0.1336540461789436
S01133,2026-01-14,638694,432830,156092,151168,442370,37531,14381,24657,0.3606311946953769,0.23668298120852865,0.6926164955362035,0.08671071783379156,0.03322551579141926,0.05696693852089735,632758.0,0.009381153616390359,-0.021778014825808323,0.03115916844219868
S01134,2026-01-01,654539,455475,94869,192460,410060,25957,8624,14443,0.20828585542565453,0.29403901066246624,0.6264867334108434,0.05698885778582798,0.018934079806795102,0.031709753553982103,,0.0,,0.0
S01134,2026-01-02,542393,398401,88040,163726,337746,22070,7895,14088,0.22098338106581059,0.30185861543198383,0.622696089366935,0.05539644729807405,0.019816717327516747,0.03536135702470626,654539.0,-0.17133585622858227,0.0,-0.17133585622858227
S01134,2026-01-03,562040,411805,98122,171573,349545,23718,8297,14512,0.23827296900231906,0.3052683083054587,0.6219219272649633,0.05759522103908403,0.020147885528344726,0.03523998008766285,542393.0,0.036222812610044786,-0.17133585622858227,0.20755866883862706
S01134,2026-01-04,579758,423225,83146,169325,363571,24333,7747,16433,0.19645814873885048,0.29206151532191016,0.6271082072174942,0.05749424065213539,0.01830468426959655,0.03882804654734479,562040.0,0.03152444665860088,0.036222812610044786,-0.004698365951443906
S01134,2026-01-05,542030,398449,86931,165754,340880,21161,7753,15746,0.21817346762069925,0.3058022618674243,0.6288950796081397,0.05310842792929584,0.01945794819412271,0.039518231944364275,579758.0,-0.0650754280234167,0.03152444665860088,-0.09659987468201758
S01134,2026-01-06,565147,410938,93810,159155,350939,23971,8001,13998,0.22828261197552915,0.2816169952242514,0.6209694114982474,0.05833240050810585,0.019470090378597257,0.03406353269836326,542030.0,0.04264893087098498,-0.0650754280234167,0.10772435889440168
S01134,2026-01-07,627546,464566,108035,183592,396054,25439,9884,17389,0.232550380354998,0.292555446134626,0.6311154879482939,0.054758634940998696,0.02127577136510205,0.03743063418330227,565147.0,0.11041198130751817,0.04264893087098498,0.06776305043653319
S01134,2026-01-08,597288,434634,91958,182582,375548,24587,9240,14698,0.21157571657992702,0.3056850296674301,0.6287553073224307,0.05656943543303101,0.02125926641726142,0.03381695863646194,627546.0,-0.04821638573108589,0.11041198130751817,-0.15862836703860406
S01134,2026-01-09,523485,383834,96732,158212,325980,22616,7531,11473,0.2520151940682691,0.30222833510033714,0.6227112524714176,0.05892130452226744,0.019620460928422182,0.029890525591792286,597288.0,-0.12356350705187447,-0.04821638573108589,-0.07534712132078858
S01134,2026-01-10,566594,417070,94984,180486,351412,23264,9106,14119,0.22774114657012012,0.3185455546652453,0.6202183574128918,0.055779605342028915,0.021833265399093676,0.03385283046011461,523485.0,0.08235001958031263,-0.12356350705187447,0.2059135266321871
S01134,2026-01-11,566913,405757,86728,170671,351919,23896,8344,13651,0.21374369388574935,0.30105324802923905,0.6207636797886096,0.05889239125880761,0.020564032167035937,0.03364328896359151,566594.0,0.0005630133746563626,0.08235001958031263,-0.08178700620565627
S01134,2026-01-12,550206,393396,65494,162553,348186,21552,8355,12952,0.16648364497859663,0.2954402532869507,0.6328284315329168,0.05478449196229753,0.021238141719793796,0.03292356810948764,566913.0,-0.029470130337459155,0.0005630133746563626,-0.030033143712115518
S01134,2026-01-13,589872,444540,90941,178488,372039,25836,8283,15975,0.20457326674764925,0.30258768003905934,0.630711408576776,0.05811850452152787,0.01863274396004859,0.0359360237548927,550206.0,0.07209299789533374,-0.029470130337459155,0.1015631282327929
S01134,2026-01-14,581919,434405,112285,170771,354224,22968,8435,15623,0.25847998987120313,0.29346180482163325,0.6087170207537476,0.05287231960958092,0.019417363980617167,0.0359641348511182,589872.0,-0.013482586052567358,0.07209299789533374,-0.0855755839479011
S01135,2026-01-01,632862,442392,192086,124998,494848,61475,23434,38464,0.4341986292699687,0.19751225385629095,0.7819208611040006,0.13896046944791046,0.05297112063509286,0.08694551438543192,,0.0,,0.0
S01135,2026-01-02,631453,422121,189833,119508,495962,58487,22141,37569,0.44971228628758103,0.18925874134733703,0.7854297944581782,0.13855505885753136,0.05245178515165083,0.0890005472364559,632862.0,-0.0022263937477681184,0.0,-0.0022263937477681184
S01135,2026-01-03,665592,500911,206343,126698,521873,69024,26261,45385,0.41193545360353434,0.19035385040685585,0.7840734263632977,0.13779693398627701,0.052426478955343365,0.09060491783969607,631453.0,0.05406419796881168,-0.0022263937477681184,0.056290591716579796
S01135,2026-01-04,629864,435854,168851,125200,490608,61597,22640,38995,0.38740266235941395,0.1987730684719241,0.7789110030101736,0.1413248473112556,0.051943999596195056,0.08946803287339339,665592.0,-0.05367852979002152,0.05406419796881168,-0.1077427277588332
S01135,2026-01-05,662698,481079,178752,127348,523156,67882,24800,42561,0.37156475339809053,0.19216596398359434,0.7894334976112799,0.14110364410003345,0.05155078479833874,0.08846987708879415,629864.0,0.05212871350005721,-0.05367852979002152,0.10580724329007873
S01135,2026-01-06,635030,449134,169261,124554,500502,62755,23928,38736,0.37686080323466936,0.19613876509771191,0.7881548903201424,0.13972444749228516,0.0532758597656824,0.08624597558857713,662698.0,-0.041750540970396766,0.05212871350005721,-0.09387925447045398
S01135,2026-01-07,583791,408908,169529,105063,451924,56155,21484,36719,0.41458958983438815,0.17996680318812724,0.7741195050968583,0.13732917917966878,0.05253993563344322,0.08979770510726129,635030.0,-0.08068752657354772,-0.041750540970396766,-0.03893698560315095
S01135,2026-01-08,643332,465265,191260,125758,501864,64303,24822,41399,0.4110775579508452,0.19547916161484272,0.7801010986551268,0.13820725822918123,0.053350241260357,0.0889793988372218,583791.0,0.10199026706475434,-0.08068752657354772,0.18267779363830206
S01135,2026-01-09,628545,461616,182514,118926,497799,66553,24018,41880,0.39538057606322136,0.18920840989905258,0.7919862539674963,0.1441739454438321,0.05203025891650203,0.09072475824061557,643332.0,-0.022985021730615007,0.10199026706475434,-0.12497528879536934
S01135,2026-01-10,621655,459147,193961,117898,490858,64149,23552,40947,0.42243769424606936,0.1896518165220259,0.7895987324158898,0.13971342511221896,0.05129511899239241,0.08918058922305928,628545.0,-0.010961824531258713,-0.022985021730615007,0.012023197199356295
S01135,2026-01-11,533628,393955,175281,104292,422031,56115,21293,35937,0.44492645099059536,0.19543951966538486,0.7908711686793047,0.14244012641037682,0.05404932035384752,0.09122107854958053,621655.0,-0.14160104881324853,-0.010961824531258713,-0.13063922428198982
S01135,2026-01-12,605598,448394,204282,120366,475195,61616,22927,38847,0.4555859355834378,0.198755610157233,0.7846706891370183,0.13741486282153642,0.05113137107097775,0.0866358604263215,533628.0,0.13486923474780177,-0.14160104881324853,0.2764702835610503
S01135,2026-01-13,590206,461700,180632,111543,471296,66361,23618,40782,0.3912324019926359,0.18898994588330176,0.7985279715895806,0.14373186051548625,0.05115442928308425,0.08833008447043535,605598.0,-0.025416200185601645,0.13486923474780177,-0.16028543493340341
S01135,2026-01-14,620844,438813,145146,123987,486678,60175,22473,39196,0.33076959889520136,0.19970717281635966,0.7838974041788276,0.13713130650185842,0.051213159136124044,0.08932278669957362,590206.0,0.05191068881034755,-0.025416200185601645,0.0773268889959492
S01136,2026-01-01,482619,364050,74091,151456,294596,15695,5760,10200,0.20351874742480427,0.3138210472443066,0.6104111110420435,0.043112209861282794,0.015822002472187888,0.028018129377832716,,0.0,,0.0
S01136,2026-01-02,449717,319755,73658,137788,274739,14712,4797,10198,0.23035761755093745,0.3063882397151987,0.6109153089609688,0.0460102265797251,0.015002110991227658,0.031893168206908414,482619.0,-0.06817385971128365,0.0,-0.06817385971128365
S01136,2026-01-03,473805,350117,59708,139573,287044,15451,6205,10324,0.17053727753865136,0.29457899346777683,0.6058272918183641,0.04413096193558153,0.017722647000859713,0.029487285678787375,449717.0,0.05356257379640983,-0.06817385971128365,0.12173643350769348
S01136,2026-01-04,474273,339377,66725,144596,288954,17359,5426,9112,0.19661025938705334,0.3048792573053916,0.6092566939294457,0.05114960648482366,0.01598811940703112,0.026849197205467665,473805.0,0.0009877481242284158,0.05356257379640983,-0.05257482567218141
S01136,2026-01-05,447859,324303,68619,138282,272111,16051,5299,8703,0.21158916198740066,0.308762356009369,0.6075818505377809,0.04949383755315245,0.01633965766582486,0.026836014467951266,474273.0,-0.05569366166743628,0.0009877481242284158,-0.056681409791664694
S01136,2026-01-06,422659,320923,61135,136328,254319,16775,5750,9563,0.19049740903581233,0.3225484373927918,0.6017120184356657,0.05227110552998694,0.01791707044992101,0.029798425167407758,447859.0,-0.05626770925670799,-0.05569366166743628,-0.000574047589271709
S01136,2026-01-07,475567,343877,87994,147398,289364,17141,6316,10543,0.25588800646742876,0.30994160654544994,0.6084610580633223,0.04984631132643358,0.018367032398212153,0.030659218266996628,422659.0,0.12517892674709397,-0.05626770925670799,0.18144663600380195
S01136,2026-01-08,417796,301108,63850,127387,257120,14352,5014,9178,0.21205016140388167,0.30490239255521834,0.6154199657248992,0.04766396110365716,0.016651832565059713,0.030480757734766262,475567.0,-0.12147815134355411,0.12517892674709397,-0.24665707809064807
S01136,2026-01-09,434436,297328,43951,133979,267311,14076,4655,9207,0.14781991605230588,0.3083975545304717,0.6153058218011399,0.047341656352580315,0.015656110423505353,0.030965802077167304,417796.0,0.039828050053136055,-0.12147815134355411,0.16130620139669016
S01136,2026-01-10,474138,337966,58950,149182,290635,16884,5766,9414,0.17442582981720053,0.3146383542344212,0.6129755472035567,0.0499576880514608,0.01706088778161117,0.027854872975388058,434436.0,0.09138745407839122,0.039828050053136055,0.05155940402525516
S01136,2026-01-11,489316,338785,80355,149562,302120,16903,5207,8825,0.2371858258187346,0.30565524119382975,0.6174333150765559,0.049892999985241375,0.015369629706155822,0.026048969110202637,474138.0,0.03201177716192327,0.09138745407839122,-0.059375676916467945
S01136,2026-01-12,431691,316320,63258,138039,259654,15300,5196,9219,0.19998103186646435,0.3197634419063636,0.6014811520277236,0.048368740515933234,0.016426403641881637,0.02914453717754173,489316.0,-0.1177664331434084,0.03201177716192327,-0.14977821030533167
S01136,2026-01-13,433083,321717,70162,132586,265993,16059,4857,9288,0.21808608186698247,0.3061445496590723,0.6141848098401461,0.04991654155670978,0.015097119518085771,0.028870093902404907,431691.0,0.0032245286559136055,-0.1177664331434084,0.120990961799322
S01136,2026-01-14,520322,381560,74403,162560,310164,18372,5282,10099,0.19499685501624908,0.3124219233474656,0.5961001072412851,0.04814970122654366,0.013843170143620924,0.0264676590837614,433083.0,0.20143713791582685,0.0032245286559136055,0.19821260925991324
S01137,2026-01-01,526902,399014,96545,146996,343880,28392,9759,16056,0.2419589287593919,0.27898167021571374,0.652645083905546,0.07115539805620856,0.024457788448525617,0.04023918960236984,,0.0,,0.0
S01137,2026-01-02,529792,378079,94330,155344,344947,27587,9923,16926,0.24949812076312095,0.2932169606185069,0.6510989218410244,0.07296623192507386,0.026245837510149996,0.04476842141457209,526902.0,0.005484890928483921,0.0,0.005484890928483921
S01137,2026-01-03,579025,426567,113794,164632,374596,31104,10492,19672,0.26676700260451464,0.2843262380726221,0.6469427054099564,0.07291703296316875,0.024596370558435134,0.04611702264825924,529792.0,0.09292892304904576,0.005484890928483921,0.08744403212056184
S01137,2026-01-04,585785,419196,91282,170199,378947,29216,10649,17738,0.21775494040973672,0.2905485801104501,0.64690458103229,0.06969532152024352,0.025403391253733337,0.04231433506044905,579025.0,0.011674798152065957,0.09292892304904576,-0.0812541248969798
S01137,2026-01-05,551318,387780,86603,150423,365012,26100,10068,17386,0.22333023879519315,0.27284253371012734,0.6620716174694097,0.06730620454897107,0.02596317499613183,0.04483470008767858,585785.0,-0.05883899382879387,0.011674798152065957,-0.07051379198085983
S01137,2026-01-06,525695,396339,98048,147401,343873,27803,10475,16589,0.24738418374169588,0.2803926230989452,0.6541302466258953,0.07014954369870237,0.026429395038086084,0.04185558322547112,551318.0,-0.046475899571572166,-0.05883899382879387,0.012363094257221707
S01137,2026-01-07,523605,364679,90754,153574,340349,26869,9229,16633,0.24885995629032656,0.2933012480782269,0.6500109815605275,0.07367849533425286,0.025307187965306475,0.0456099747997554,525695.0,-0.003975689325559473,-0.046475899571572166,0.04250021024601269
S01137,2026-01-08,527505,382440,96152,143758,344451,28811,9047,17846,0.2514172157724087,0.2725244310480469,0.6529814883271249,0.07533469302374228,0.02365599832653488,0.04666352891956908,523605.0,0.007448362792563001,-0.003975689325559473,0.011424052118122474
S01137,2026-01-09,507472,361069,91539,137157,334518,26186,9234,14902,0.25352217997114124,0.2702750102468708,0.6591851373080683,0.07252353428292099,0.025574059251832752,0.041271889860386796,527505.0,-0.037976891214301256,0.007448362792563001,-0.04542525400686426
S01137,2026-01-10,512308,379296,88705,150154,335908,28559,10200,16990,0.23386748080654687,0.293093217361431,0.6556758824769474,0.0752947566017042,0.02689192609465958,0.044793512191006496,507472.0,0.009529589809881056,-0.037976891214301256,0.04750648102418231
S01137,2026-01-11,484181,347944,91221,135026,312184,24469,9000,16211,0.26217149886188584,0.2788750487937362,0.6447671428659943,0.07032453498264088,0.02586623134757317,0.04659083070838985,512308.0,-0.054902519578066356,0.009529589809881056,-0.06443210938794741
S01137,2026-01-12,496238,373265,85730,141527,324428,26433,10619,16080,0.22967596747618985,0.28519984362342266,0.6537750031235012,0.07081564036274497,0.028448957175197246,0.043079313624368745,484181.0,0.02490184455813016,-0.054902519578066356,0.07980436413619652
S01137,2026-01-13,507251,363969,83177,138416,327038,27877,9184,15887,0.22852770428250757,0.2728747700842384,0.6447261809242367,0.07659168775362737,0.02523291818808745,0.04364932178289909,496238.0,0.022192979981379812,0.02490184455813016,-0.002708864576750347
S01137,2026-01-14,585611,433935,105050,167128,384399,31145,11331,19880,0.24208694850611268,0.2853908140386707,0.6564067273326492,0.07177342228674802,0.02611220574510007,0.04581331305379838,507251.0,0.154479734884702,0.022192979981379812,0.1322867549033222
S01138,2026-01-01,426049,310005,75546,121770,272752,19575,6919,13120,0.2436928436638119,0.285812195310868,0.6401892740036944,0.06314414283640586,0.022318994854921694,0.042321898033902676,,0.0,,0.0
S01138,2026-01-02,488912,371122,95030,139964,310168,22770,8802,16371,0.2560613490981402,0.28627646693065417,0.6344045554210165,0.06135448720366887,0.023717268175963698,0.044112178744456,426049.0,0.14754875612898988,0.0,0.14754875612898988
S01138,2026-01-03,393703,296117,67209,110906,255493,19467,7603,11946,0.22696771884086359,0.2816996568479285,0.6489485729090203,0.06574090646602525,0.02567566198495865,0.040342162050810995,488912.0,-0.19473647609385736,0.14754875612898988,-0.34228523222284724
S01138,2026-01-04,454417,328873,80042,131673,289978,23274,8253,12245,0.24338270396171166,0.28976248687879197,0.6381319360851376,0.07076895944635163,0.02509479343089886,0.03723321768585442,393703.0,0.15421269332466347,-0.19473647609385736,0.34894916941852083
S01138,2026-01-05,422824,309825,76861,119945,277637,20759,7382,12594,0.248078754135399,0.2836759502771839,0.6566254517245946,0.06700234003066247,0.02382635358670217,0.04064875332849189,454417.0,-0.06952424755235831,0.15421269332466347,-0.22373694087702178
S01138,2026-01-06,423972,299588,87045,124192,277090,20367,7301,13106,0.2905490206550329,0.292925004481428,0.6535573103884219,0.06798336381964565,0.02437013498537992,0.04374674553052859,422824.0,0.0027150776682496325,-0.06952424755235831,0.07223932522060794
S01138,2026-01-07,454905,313884,68277,126710,294057,21547,7107,13318,0.21752303398707803,0.2785416735362328,0.646414086457612,0.06864637891705216,0.022642122567572733,0.042429687400440924,423972.0,0.07296000679290149,0.0027150776682496325,0.07024492912465186
S01138,2026-01-08,405561,285943,67031,118095,264359,19199,6726,11751,0.2344208461126868,0.29118924156908577,0.6518353589225788,0.0671427522268424,0.023522170502512738,0.041095602969822655,454905.0,-0.10847099943944338,0.07296000679290149,-0.18143100623234487
S01138,2026-01-09,418363,299102,69078,115017,266001,19795,7042,11979,0.23095131426737367,0.274921539428678,0.6358138745539161,0.06618143643305628,0.023543807798008708,0.040049882648728524,405561.0,0.03156615157769105,-0.10847099943944338,0.14003715101713443
S01138,2026-01-10,459207,349431,84491,136213,295052,23687,8533,14710,0.24179594827018783,0.29662657581439306,0.6425250486164191,0.06778734571345989,0.024419699454255633,0.04209700913771245,418363.0,0.0976281363313678,0.03156615157769105,0.06606198475367675
S01138,2026-01-11,409388,293215,61420,113197,262958,18770,6571,11122,0.20947086608802415,0.2765029751726968,0.6423197553421204,0.06401446037890285,0.022410176832699556,0.03793121088620978,459207.0,-0.10848919985975825,0.0976281363313678,-0.20611733619112604
S01138,2026-01-12,481911,364615,95035,138481,307609,22612,8723,14743,0.2606447897096938,0.2873580391400072,0.6383108084272822,0.06201609917310039,0.023923864898591666,0.04043443083800721,409388.0,0.17714979432714206,-0.10848919985975825,0.2856389941869003
S01138,2026-01-13,477112,343466,81253,138088,310686,23220,8056,15601,0.23656781166112512,0.2894247053102835,0.6511804356209863,0.06760494488537439,0.023455014470136783,0.04542225431338182,481911.0,-0.009958270303022765,0.17714979432714206,-0.18710806463016483
S01138,2026-01-14,356206,240764,58364,102875,234172,16993,5300,10083,0.24241165622767524,0.28880760009657336,0.6574061077017231,0.07057948862786795,0.022013257796016015,0.041879184595703674,477112.0,-0.2534121967169134,-0.009958270303022765,-0.24345392641389063
S01139,2026-01-01,581170,409587,131815,161390,397155,34339,12360,20845,0.32182417899005583,0.2776984359137602,0.6833714747836261,0.08383811009626771,0.03017673900782984,0.050892728528981634,,0.0,,0.0
S01139,2026-01-02,542534,390183,100631,142840,372125,32042,11971,21029,0.2579071871403931,0.2632830384823808,0.6859017130723605,0.08212044092131128,0.03068047557171891,0.05389522352332111,581170.0,-0.06647968752688538,0.0,-0.06647968752688538
S01139,2026-01-03,584668,427878,117606,153939,398462,37031,13018,23540,0.2748587214112434,0.26329301415504186,0.6815184001860886,0.08654569760539219,0.030424560271853193,0.05501568204020772,542534.0,0.07766149218297835,-0.06647968752688538,0.14414117970986373
S01139,2026-01-04,527644,389165,127617,140083,359197,31472,12427,20690,0.32792517312707975,0.26548771520191644,0.6807563432920681,0.08087058188686033,0.031932470802872814,0.05316510991481762,584668.0,-0.09753227472685355,0.07766149218297835,-0.1751937669098319
S01139,2026-01-05,600382,446035,117023,159769,409002,38305,13404,24599,0.26236281906128445,0.2661122418726744,0.6812362795686746,0.08587891084780343,0.030051453361283308,0.05515038057551538,527644.0,0.137854310861111,-0.09753227472685355,0.23538658558796455
S01139,2026-01-06,545725,400780,112704,140728,371482,34000,12700,21156,0.28121163730725085,0.25787347107059416,0.6807128132301067,0.08483457258346225,0.0316882079944109,0.05278706522281551,600382.0,-0.09103703975135835,0.137854310861111,-0.22889135061246935
S01139,2026-01-07,579354,412538,115276,154424,392857,35371,12685,22579,0.27943122815352767,0.26654515201413986,0.6780949126095617,0.08573998031696474,0.03074868254560792,0.0547319277254459,545725.0,0.061622612121489784,-0.09103703975135835,0.15265965187284813
S01139,2026-01-08,573623,419261,121831,158236,394775,35247,12686,22358,0.2905851009275845,0.2758536530090321,0.6882133387259577,0.08406935059545248,0.03025800157896871,0.05332716374764168,579354.0,-0.009892052182258193,0.061622612121489784,-0.07151466430374798
S01139,2026-01-09,654979,477477,133455,173326,446909,42411,14738,23781,0.2795003738399965,0.26462833159536414,0.68232569288481,0.08882312655897562,0.030866408224898792,0.04980554037157811,573623.0,0.14182834370309427,-0.009892052182258193,0.15172039588535247
S01139,2026-01-10,583209,434578,124476,149193,391369,38033,13811,23772,0.2864295937668267,0.2558139534883721,0.6710613176408458,0.08751708554045534,0.03178025578837401,0.0547013424517578,654979.0,-0.10957603220866619,0.14182834370309427,-0.25140437591176046
S01139,2026-01-11,563071,405722,108178,148566,381697,36337,12787,22081,0.26663084575152446,0.2638494967774934,0.677884316542674,0.08956132524240737,0.03151665426079927,0.05442396517812689,583209.0,-0.03452964546157555,-0.10957603220866619,0.07504638674709063
S01139,2026-01-12,631875,466579,133497,168880,430195,38872,14045,24198,0.2861187494507897,0.26726805143422355,0.6808229475766567,0.08331279376054215,0.030102083462821946,0.051862599902696004,563071.0,0.12219418155081696,-0.03452964546157555,0.1567238270123925
S01139,2026-01-13,577153,413260,113734,150970,392807,34800,12586,22069,0.27521173111358466,0.26157708614526826,0.680594227180661,0.08420848860281663,0.03045540337801868,0.05340221652228621,631875.0,-0.08660257171117702,0.12219418155081696,-0.20879675326199398
S01139,2026-01-14,603023,435207,123432,157549,408847,34822,13650,23921,0.2836167616789252,0.2612653248715223,0.6779956983398643,0.08001249979894624,0.03136438522358326,0.05496464900610514,577153.0,0.04482346968654749,-0.08660257171117702,0.1314260413977245
S01140,2026-01-01,378763,271236,48657,120989,225512,9824,3237,6306,0.1793899039950449,0.31943194028983823,0.5953907852667764,0.03621938090813904,0.011934256514621953,0.023249126222182896,,0.0,,0.0
S01140,2026-01-02,377938,261515,53749,119830,219192,10100,2948,4957,0.20552931954190007,0.31706258698516687,0.5799681429229133,0.03862111159971703,0.011272775940194634,0.01895493566334627,378763.0,-0.0021781430604361773,0.0,-0.0021781430604361773
S01140,2026-01-03,413094,314519,49508,134189,244706,10536,3479,6293,0.15740861442392987,0.3248388986526069,0.5923736486126644,0.03349877113942242,0.01106133492730169,0.02000833018037066,377938.0,0.09302054834390816,-0.0021781430604361773,0.09519869140434434
S01140,2026-01-04,355345,266027,51118,114495,202559,9686,3146,5588,0.19215342803550015,0.32220799504706693,0.5700347549564507,0.036409838099140314,0.011825867299183918,0.02100538667127773,413094.0,-0.13979626913002852,0.09302054834390816,-0.23281681747393668
S01140,2026-01-05,429826,305798,50926,139555,247587,10095,3388,6202,0.1665347713196293,0.32467789291480736,0.5760168068008915,0.03301198830600593,0.011079209151138986,0.020281362206423847,355345.0,0.20960193614656175,-0.13979626913002852,0.34939820527659027
S01140,2026-01-06,410267,312903,56304,133529,240576,11897,3600,6168,0.17994074841084937,0.3254685363434056,0.5863888638374521,0.03802136764428593,0.011505162941870165,0.01971217917373755,429826.0,-0.04550445994425656,0.20960193614656175,-0.2551063960908183
S01140,2026-01-07,400256,275980,50872,132609,236067,9907,3517,4935,0.18433219798536127,0.33131046130476494,0.589790034377998,0.03589752880643525,0.012743677078049133,0.01788173056018552,410267.0,-0.024401182644472996,-0.04550445994425656,0.021103277299783563
S01140,2026-01-08,341914,260673,49464,112424,201120,9206,3050,5189,0.1897549803777146,0.3288078288692478,0.5882180899290465,0.03531627748174916,0.011700482980592543,0.019906165962719574,400256.0,-0.1457617125039974,-0.024401182644472996,-0.12136052985952439
S01140,2026-01-09,395226,292967,55064,132551,229909,10546,3338,5915,0.1879529093720453,0.3353802634442066,0.5817152717685578,0.035997228356777385,0.011393774725481027,0.020189987268190615,341914.0,0.15592224945454114,-0.1457617125039974,0.3016839619585385
S01140,2026-01-10,391928,281064,50075,131090,223849,10515,3121,6240,0.1781622690917371,0.33447469943459,0.571148272131616,0.037411408077875505,0.011104232487974269,0.022201349158910425,395226.0,-0.008344592714042087,0.15592224945454114,-0.16426684216858323
S01140,2026-01-11,432118,292175,60918,141566,247650,11169,3225,5188,0.20849833147942157,0.32760958812176305,0.5731073456787267,0.03822708992898092,0.011037905364935399,0.01775648156070848,391928.0,0.10254434487967168,-0.008344592714042087,0.11088893759371377
S01140,2026-01-12,421661,309254,55984,142767,244612,12411,3960,7057,0.18102918636460644,0.33858241573206915,0.5801153058973915,0.04013205973083614,0.01280500818097745,0.02281942998312067,432118.0,-0.024199408494901875,0.10254434487967168,-0.12674375337457355
S01140,2026-01-13,362145,260218,49755,114333,211341,9656,3310,5134,0.19120506652114766,0.31571055792569275,0.5835811622416436,0.03710734845398858,0.012720103912873053,0.019729611325888293,421661.0,-0.14114656086287325,-0.024199408494901875,-0.11694715236797137
S01140,2026-01-14,378932,277018,51596,120726,219408,10156,3408,6620,0.18625504479853294,0.3185954208142886,0.5790168156819693,0.03666187756752269,0.012302449660310882,0.023897364070204825,362145.0,0.04635436082232247,-0.14114656086287325,0.18750092168519572
S01141,2026-01-01,441426,299774,77878,123503,293835,22920,8267,14377,0.2597890410776118,0.27978188869708626,0.6656495086379144,0.07645759805720309,0.02757744167272679,0.047959462795305795,,0.0,,0.0
S01141,2026-01-02,452815,332365,85235,123035,301363,25739,10018,16315,0.25644998721285334,0.27171140532005345,0.6655322813952718,0.07744196891971176,0.030141561235388803,0.04908759947647917,441426.0,0.025800473918618394,0.0,0.025800473918618394
S01141,2026-01-03,526308,394859,108339,140781,350423,31086,10636,17858,0.2743738904267093,0.26748785882031056,0.6658135540405998,0.07872683666827905,0.026936197478087114,0.04522627064344487,452815.0,0.16230248556253657,0.025800473918618394,0.13650201164391818
S01141,2026-01-04,486083,349933,95376,128290,323959,27089,9956,18023,0.27255503196326153,0.2639261196133171,0.6664684837774619,0.07741196171838609,0.028451160650753145,0.051504145079200876,526308.0,-0.07642863114374088,0.16230248556253657,-0.23873111670627745
